Schlag; Schwenk; Winkel
-651,5938110351562;54,0435676574707;90,32786524501712
-668,3885498046875;10,758974075317383;90,21786504843406
-629,300537109375;-21,7697696685791;90,14500059036837
-608,4118041992188;-51,991172790527344;90,12709866455377
-545,0950317382812;-85,15262603759766;90,16726017687344
-543,0894165039062;-102,99920654296875;90,25471391900628
-567,784423828125;-138,10646057128906;90,36954305933254
-454,1596374511719;-150,3960723876953;90,48914650188863
-443,98779296875;-150,49476623535156;90,59424945283679
-352,5816955566406;-143,6968536376953;90,67255757167098
-374,21295166015625;-179,8557586669922;90,71964489580905
-280,99853515625;-205,32789611816406;90,737560482002
-236,091796875;-251,32289123535156;90,73249248163785
-187,26502990722656;-252,98011779785156;90,71229561226211
-154,38143920898438;-279,7664794921875;90,68432598761092
-143,09722900390625;-309,345458984375;90,65423217412784
-16,528793334960938;-330,1885070800781;90,62603715323402
72,115478515625;-335,403564453125;90,60277352892096
103,92941284179688;-351,61578369140625;90,58663379191222
154,12051391601562;-379,80126953125;90,57821899885477
181,08729553222656;-418,9687805175781;90,57608114964455
207,21974182128906;-439,21533203125;90,57750865918109
219,81768798828125;-461,4939880371094;90,58056175374008
287,6750793457031;-477,6296691894531;90,58620348999452
338,39031982421875;-489,1208801269531;90,59888032109406
310,0283203125;-513,0950927734375;90,62439790783323
325,2104187011719;-524,3905029296875;90,6655839485284
316,8415832519531;-543,1231689453125;90,71800565040824
339,905029296875;-563,66455078125;90,76893837104903
408,68365478515625;-573,8358764648438;90,80128614695822
348,9153747558594;-600,9907836914062;90,80109490166146
336,2058410644531;-616,86962890625;90,76443044619683
338,3080749511719;-638,2941284179688;90,69932508302826
351,3838195800781;-640,1211547851562;90,62124919062585
385,56201171875;-648,1435546875;90,54483303419174
365,6416320800781;-671,0428466796875;90,47696827459849
347,8820495605469;-692,1575317382812;90,41564000604096
397,4280700683594;-698,9232177734375;90,3552474733997
359,3780822753906;-706,890380859375;90,29481395962343
322,5292053222656;-732,9717407226562;90,24306161628225
350,3365478515625;-733,5130004882812;90,2163077653033
338,0085144042969;-741,1233520507812;90,22981787948159
