"B0 AOI1";;;;;;;;;;
"Index [1]";"X [mm]";"Y [mm]";"Z [mm]";"U [mm]";"V [mm]";"W [mm]";"Sigma_X [mm]";"Sigma_Y [mm]";"Sigma_Z [mm]";"sigma [pixel]"
105;-349,2531433105469;137,4313507080078;41009,44921875;706,6124877929688;-382,02410888671875;105,60017395019531;0,5074712634086609;0,16846653819084167;0,1451786607503891;0,007783802226185799
106;-349,2531433105469;137,4313507080078;41009,44921875;666,4943237304688;-365,1260986328125;98,87068939208984;0,5235244035720825;0,17457972466945648;0,14946189522743225;0,008161884732544422
107;-349,2531433105469;137,4313507080078;41009,44921875;648,7826538085938;-394,88751220703125;97,34769439697266;0,5132214426994324;0,16728055477142334;0,1460067331790924;0,007835433818399906
108;-349,2531433105469;137,4313507080078;41009,44921875;637,0076904296875;-416,3251647949219;95,7852783203125;0,5238704085350037;0,17359256744384766;0,14881764352321625;0,008114870637655258
109;-349,2531433105469;137,4313507080078;41009,44921875;667,1317138671875;-438,4747009277344;100,21361541748047;0,5224642753601074;0,17185381054878235;0,14802175760269165;0,008039169013500214
110;-349,2531433105469;137,4313507080078;41009,44921875;631,0173950195312;-452,52178955078125;95,36881256103516;0,531799852848053;0,17473839223384857;0,15034331381320953;0,008230733685195446
111;-349,2531433105469;137,4313507080078;41009,44921875;618,636962890625;-488,9588623046875;94,8018798828125;0,5304826498031616;0,17682187259197235;0,14976762235164642;0,008204691112041473
112;-349,2531433105469;137,4313507080078;41009,44921875;509,624267578125;-463,81622314453125;79,78935241699219;0,5448868870735168;0,18353961408138275;0,15365095436573029;0,008534003049135208
113;-349,2531433105469;137,4313507080078;41009,44921875;469,5845642089844;-478,2050476074219;74,64396667480469;0,5487068891525269;0,1830352544784546;0,15437670052051544;0,00857474748045206
114;-349,2531433105469;137,4313507080078;41009,44921875;527,2501831054688;-493,1311340332031;83,57630920410156;0,5420002341270447;0,18068917095661163;0,15220308303833008;0,008383158594369888
115;-349,2531433105469;137,4313507080078;41009,44921875;486,0679626464844;-483,2243957519531;78,56367492675781;0,5475749373435974;0,18006132543087006;0,1534384787082672;0,008455891162157059
116;-349,2531433105469;137,4313507080078;41009,44921875;438,5547790527344;-474,04803466796875;71,75267791748047;0,5584853887557983;0,18780909478664398;0,15645606815814972;0,008712171576917171
117;-349,2531433105469;137,4313507080078;41009,44921875;451,9891662597656;-472,3608093261719;74,84367370605469;0,5561431646347046;0,18838965892791748;0,15564772486686707;0,00863117165863514
118;-349,2531433105469;137,4313507080078;41009,44921875;407,3798828125;-466,70599365234375;68,22128295898438;0,5611603260040283;0,18688097596168518;0,1567733883857727;0,008688568137586117
119;-349,2531433105469;137,4313507080078;41009,44921875;468,2831726074219;-498,4612731933594;77,75125885009766;0,5624019503593445;0,18580956757068634;0,15689873695373535;0,008663933724164963
120;-349,2531433105469;137,4313507080078;41009,44921875;402,0227355957031;-485,65142822265625;67,54365539550781;0,5656177997589111;0,186386838555336;0,15769332647323608;0,008700571954250336
121;-349,2531433105469;137,4313507080078;41009,44921875;430,30145263671875;-513,0606689453125;71,82987976074219;0,5758559703826904;0,1901884227991104;0,16046611964702606;0,00889460276812315
122;-349,2531433105469;137,4313507080078;41009,44921875;458,19610595703125;-508,60693359375;75,37112426757812;0,5745248198509216;0,1866832822561264;0,1599384844303131;0,008799143135547638
123;-349,2531433105469;137,4313507080078;41009,44921875;435,4715270996094;-511,69012451171875;72,40327453613281;0,5669304728507996;0,18476389348506927;0,15783461928367615;0,008601226843893528
124;-349,2531433105469;137,4313507080078;41009,44921875;434,92425537109375;-494,05126953125;72,15791320800781;0,5662366151809692;0,17856667935848236;0,15750135481357574;0,008489377796649933
125;-349,2531433105469;137,4313507080078;41009,44921875;349,17626953125;-482,3067321777344;61,700435638427734;0,5524994134902954;0,17109915614128113;0,15369731187820435;0,008119233883917332
126;-349,2531433105469;137,4313507080078;41009,44921875;431,7930603027344;-526,5291748046875;73,70530700683594;0,5454190969467163;0,17174777388572693;0,15185971558094025;0,007955378852784634
127;-349,2531433105469;137,4313507080078;41009,44921875;406,28680419921875;-535,4623413085938;70,60638427734375;0,5558525919914246;0,1690864861011505;0,1547868549823761;0,008082684129476547
128;-349,2531433105469;137,4313507080078;41009,44921875;427,0542907714844;-554,349853515625;73,01231384277344;0,5424197316169739;0,16913801431655884;0,15127894282341003;0,007802347186952829
129;-349,2531433105469;137,4313507080078;41009,44921875;434,3508605957031;-556,4795532226562;72,964111328125;0,5611894130706787;0,17390690743923187;0,1566891372203827;0,008171715773642063
130;-349,2531433105469;137,4313507080078;41009,44921875;376,69610595703125;-551,1952514648438;64,58441162109375;0,5668461918830872;0,1805606484413147;0,15858300030231476;0,008315915241837502
131;-349,2531433105469;137,4313507080078;41009,44921875;482,8265686035156;-607,788818359375;79,45287322998047;0,5650052428245544;0,17631317675113678;0,15824131667613983;0,008198260329663754
132;-349,2531433105469;137,4313507080078;41009,44921875;390,90283203125;-576,211181640625;65,72492980957031;0,555740237236023;0,17733490467071533;0,15599516034126282;0,008003748022019863
133;-349,2531433105469;137,4313507080078;41009,44921875;376,74609375;-576,3220825195312;64,07521057128906;0,5666620135307312;0,18401217460632324;0,15939070284366608;0,00823674350976944
134;-349,2531433105469;137,4313507080078;41009,44921875;350,52703857421875;-564,1017456054688;60,13711166381836;0,5458962917327881;0,17312908172607422;0,15387114882469177;0,007710778620094061
135;-349,2531433105469;137,4313507080078;41009,44921875;410,2491760253906;-560,5716552734375;68,06144714355469;0,5585797429084778;0,179393008351326;0,15777795016765594;0,007974988780915737
136;-349,2531433105469;137,4313507080078;41009,44921875;371,2605285644531;-550,6240844726562;62,51288604736328;0,5477910041809082;0,17416535317897797;0,1551298201084137;0,007691260427236557
137;-349,2531433105469;137,4313507080078;41009,44921875;334,6298828125;-562,1908569335938;57,9128532409668;0,5549031496047974;0,17685453593730927;0,1575656533241272;0,007823494262993336
138;-349,2531433105469;137,4313507080078;41009,44921875;407,4288024902344;-572,5084838867188;66,72362518310547;0,571533739566803;0,1831231564283371;0,16267935931682587;0,008162030950188637
139;-349,2531433105469;137,4313507080078;41009,44921875;352,773681640625;-555,19970703125;58,26776885986328;0,5647074580192566;0,18011429905891418;0,1612178385257721;0,00797936599701643
140;-349,2531433105469;137,4313507080078;41009,44921875;371,7734375;-598,7802734375;60,71205139160156;0,5657963752746582;0,17744290828704834;0,1620648205280304;0,007945493794977665
141;-349,2531433105469;137,4313507080078;41009,44921875;354,6209716796875;-571,3670654296875;56,63521957397461;0,5729742050170898;0,1789153665304184;0,16464655101299286;0,00806473195552826
142;-349,2531433105469;137,4313507080078;41009,44921875;339,4161376953125;-575,9979858398438;53,991920471191406;0,5394459962844849;0,16694192588329315;0,1555628925561905;0,007290024310350418
143;-349,2531433105469;137,4313507080078;41009,44921875;379,49676513671875;-573,5167846679688;58,64809036254883;0,5573516488075256;0,17179784178733826;0,16126778721809387;0,007645325735211372
144;-349,2531433105469;137,4313507080078;41009,44921875;358,4530944824219;-566,02490234375;55,509490966796875;0,5476261377334595;0,16818037629127502;0,15903571248054504;0,007400334347039461
145;-349,2531433105469;137,4313507080078;41009,44921875;325,507080078125;-525,9954223632812;49,89396286010742;0,5530673861503601;0,16705800592899323;0,16131480038166046;0,0074541931971907616
146;-349,2531433105469;137,4313507080078;41009,44921875;362,49005126953125;-542,68408203125;55,21807098388672;0,559747576713562;0,1722564697265625;0,16370850801467896;0,007612003944814205
147;-349,2531433105469;137,4313507080078;41009,44921875;320,3848876953125;-477,134521484375;48,75328063964844;0,5327860713005066;0,162900909781456;0,15646101534366608;0,006988209206610918
148;-349,2531433105469;137,4313507080078;41009,44921875;342,9624328613281;-444,6752624511719;51,22780990600586;0,52405846118927;0,16198284924030304;0,15436001121997833;0,006788706872612238
149;-349,2531433105469;137,4313507080078;41009,44921875;359,2054138183594;-411,8702087402344;53,5739631652832;0,5201008915901184;0,15799658000469208;0,15395452082157135;0,006637421902269125
150;-349,2531433105469;137,4313507080078;41009,44921875;376,5622863769531;-399,57281494140625;56,327880859375;0,5212077498435974;0,16020222008228302;0,15475384891033173;0,006662358064204454
151;-349,2531433105469;137,4313507080078;41009,44921875;394,85491943359375;-364,172119140625;58,650516510009766;0,5020911693572998;0,15614262223243713;0,1495017409324646;0,006221489515155554
152;-349,2531433105469;137,4313507080078;41009,44921875;420,1134338378906;-374,58074951171875;62,81282424926758;0,5143722891807556;0,16016344726085663;0,15374229848384857;0,006484698969870806
153;-349,2531433105469;137,4313507080078;41009,44921875;436,8493957519531;-354,89404296875;64,56983947753906;0,5020743608474731;0,15636882185935974;0,15065152943134308;0,006178353447467089
