"B0 AOI2";;;;;;;;;;
"Index [1]";"X [mm]";"Y [mm]";"Z [mm]";"U [mm]";"V [mm]";"W [mm]";"Sigma_X [mm]";"Sigma_Y [mm]";"Sigma_Z [mm]";"sigma [pixel]"
116;2318,4765625;469,1558532714844;50618,72265625;-189,218505859375;338,2694091796875;-13,610645294189453;0,9756327271461487;0,3569583594799042;0,26394122838974;0,01756924018263817
117;2318,4765625;469,1558532714844;50618,72265625;-210,82980346679688;349,3160705566406;-14,358011245727539;0,9469289183616638;0,35065969824790955;0,25576767325401306;0,016846438869833946
118;2318,4765625;469,1558532714844;50618,72265625;-223,103271484375;362,20721435546875;-13,895113945007324;0,9486151337623596;0,3468039631843567;0,25502535700798035;0,016803018748760223
119;2318,4765625;469,1558532714844;50618,72265625;-233,57693481445312;369,4148254394531;-13,123164176940918;0,9558547139167786;0,35297632217407227;0,2565881311893463;0,016871530562639236
120;2318,4765625;469,1558532714844;50618,72265625;-216,96401977539062;366,43634033203125;-14,670764923095703;0,952903151512146;0,3402789831161499;0,25421425700187683;0,016718093305826187
121;2318,4765625;469,1558532714844;50618,72265625;-234,5545654296875;375,4312438964844;-13,229644775390625;0,9807246923446655;0,354478657245636;0,2614418566226959;0,017231512814760208
122;2318,4765625;469,1558532714844;50618,72265625;-261,3214416503906;387,9576416015625;-15,055582046508789;0,968486487865448;0,3466428816318512;0,2574992775917053;0,016875870525836945
123;2318,4765625;469,1558532714844;50618,72265625;-258,2505187988281;388,73248291015625;-14,680540084838867;0,9659582376480103;0,35731449723243713;0,2572389841079712;0,016735566779971123
124;2318,4765625;469,1558532714844;50618,72265625;-222,67832946777344;390,33038330078125;-17,110048294067383;0,9492288827896118;0,3489488661289215;0,2523472011089325;0,016288459300994873
125;2318,4765625;469,1558532714844;50618,72265625;-260,5368957519531;405,6598205566406;-12,9066801071167;0,935038149356842;0,3226125240325928;0,2472633719444275;0,01587127149105072
126;2318,4765625;469,1558532714844;50618,72265625;-243,0365447998047;409,9903259277344;-13,220495223999023;0,9272478818893433;0,31604304909706116;0,24503256380558014;0,01560785248875618
127;2318,4765625;469,1558532714844;50618,72265625;-228,78916931152344;407,96600341796875;-15,165332794189453;0,9658899903297424;0,32463905215263367;0,25519049167633057;0,016315514221787453
128;2318,4765625;469,1558532714844;50618,72265625;-221,46029663085938;409,0625305175781;-17,622966766357422;0,9359223246574402;0,3103756308555603;0,24737609922885895;0,015587948262691498
129;2318,4765625;469,1558532714844;50618,72265625;-224,26913452148438;412,78411865234375;-14,455160140991211;0,9380906224250793;0,3317341208457947;0,24888873100280762;0,015608944930136204
130;2318,4765625;469,1558532714844;50618,72265625;-187,2156219482422;401,00628662109375;-15,339914321899414;0,9767119884490967;0,3507620096206665;0,25960806012153625;0,016339115798473358
131;2318,4765625;469,1558532714844;50618,72265625;-201,3922882080078;408,6763610839844;-15,972118377685547;0,9628418684005737;0,3320295214653015;0,25608962774276733;0,015941407531499863
132;2318,4765625;469,1558532714844;50618,72265625;-188,2007598876953;408,1238708496094;-15,77949047088623;0,9351478219032288;0,33161288499832153;0,2493894398212433;0,015297968871891499
133;2318,4765625;469,1558532714844;50618,72265625;-161,20535278320312;398,20318603515625;-16,31905746459961;0,9395995736122131;0,3167712390422821;0,2510886788368225;0,015277976170182228
134;2318,4765625;469,1558532714844;50618,72265625;-167,60963439941406;396,43218994140625;-16,3211612701416;0,9593126177787781;0,32789018750190735;0,2571490705013275;0,01561823021620512
135;2318,4765625;469,1558532714844;50618,72265625;-216,2554931640625;404,4856872558594;-15,278058052062988;1,0149788856506348;0,3490540087223053;0,2729545533657074;0,016676442697644234
136;2318,4765625;469,1558532714844;50618,72265625;-174,5627899169922;388,788330078125;-15,998311996459961;0,995734691619873;0,3369709849357605;0,26879826188087463;0,016192425042390823
137;2318,4765625;469,1558532714844;50618,72265625;-169,6787872314453;380,68609619140625;-11,967660903930664;0,9786323308944702;0,3244296610355377;0,26534661650657654;0,01574832759797573
138;2318,4765625;469,1558532714844;50618,72265625;-127,46118927001953;360,9998779296875;-14,374680519104004;0,9428504705429077;0,3079339861869812;0,2568691074848175;0,014936350286006927
139;2318,4765625;469,1558532714844;50618,72265625;-146,8064727783203;372,1116638183594;-14,687312126159668;0,9842535853385925;0,32188183069229126;0,2693871259689331;0,015699101611971855
140;2318,4765625;469,1558532714844;50618,72265625;-128,63473510742188;351,7994079589844;-16,23609733581543;0,9289869070053101;0,3051550090312958;0,25544700026512146;0,014524063095450401
141;2318,4765625;469,1558532714844;50618,72265625;-144,79556274414062;348,4222412109375;-13,840879440307617;0,9959725141525269;0,3311699330806732;0,27506113052368164;0,01581214927136898
142;2318,4765625;469,1558532714844;50618,72265625;-132,15907287597656;337,90350341796875;-13,516083717346191;0,9556162357330322;0,3225017488002777;0,264999121427536;0,014947392977774143
143;2318,4765625;469,1558532714844;50618,72265625;-10,469568252563477;304,65802001953125;-16,51198959350586;0,9677273035049438;0,3127634525299072;0,2705132067203522;0,015090684406459332
144;2318,4765625;469,1558532714844;50618,72265625;-25,341848373413086;304,6746520996094;-13,8608980178833;0,9738088846206665;0,31765833497047424;0,2735222578048706;0,015159043483436108
